	I_113752	I_701137	I_864367	I_1200958	I_1549567	I_1978813	I_3269897	I_3410849	I_7571188	I_7660120	I_7974500	I_8727486	I_8872314	I_8946502	I_9237828	I_10709796	I_11427739	I_11437609	I_11650160	I_11663216	I_11986351	I_12166146	I_12234807	I_12483916	I_12483923	I_14900511	II_86562	II_1342222	II_1467080	II_1503018	II_2102592	II_3310965	II_3777058	II_3822836	II_7659435	II_8344341	II_10065553	II_10198181	II_10509770	II_11172345	II_11438915	II_11479230	II_12401154	II_12772511	II_13239948	II_15168946	III_6210	III_335838	III_963559	III_1243559	III_1618073	III_1618081	III_2552806	III_3771123	III_4424656	III_4618349	III_4674547	III_4900887	III_5855969	III_6926027	III_7228580	III_7620901	III_8144839	III_8239503	III_8978025	III_9819058	III_10503212	III_10503215	III_10848212	III_10848213	III_10848216	III_10848221	III_10992182	III_11064860	III_11485833	III_11569397	III_11992988	III_12523674	III_12579079	III_12776645	III_12995844	III_13394314	IV_280685	IV_360680	IV_1072423	IV_1725375	IV_1742939	IV_2050979	IV_2692904	IV_3121162	IV_4960126	IV_9051534	IV_9450111	IV_9976605	IV_10848912	IV_11673421	IV_11795712	IV_13197234	IV_13266587	IV_15952877	IV_16161225	IV_17386811	V_271202	V_443590	V_1692282	V_1692283	V_1692290	V_1692291	V_1692293	V_1692299	V_1692301	V_1725261	V_3220355	V_3586235	V_3726906	V_4369445	V_4817310	V_5628653	V_5675365	V_6048571	V_8637963	V_8907446	V_9129104	V_10201575	V_10259687	V_11057795	V_11543435	V_12402917	V_13163014	V_14926027	V_15052530	V_16118103	V_17032498	V_17040255	V_17053792	V_18820919	V_20128792	X_102159	X_442090	X_2150836	X_2523160	X_2711382	X_3014639	X_3348199	X_3521877	X_4982938	X_5070040	X_6587421	X_8057925	X_9443594	X_9617370	X_10196480	X_10396785	X_10438375	X_10567235	X_10924139	X_11700917	X_13191729	X_13250092	X_13338468	X_13782378	X_13949638	X_14262803	X_14299711	X_15521295	X_15917137	X_16641070	X_16696017	X_17185917
III_6926027	0.0120337849133046	-0.0187691011337265	-0.00231976435231185	0.00376968349935619	0.00239569923410016	-0.0100055895372775	-0.00414190729799829	-0.00555166533110529	-0.0014720833643101	0.00353664764433498	0.00618345464541931	-0.00101337323222794	-0.00375476452186385	-0.00365249488985053	-0.00672290166348427	0.00797453678041221	-0.000530097596997126	-0.0251386719225988	0.00987474606821603	0.0243524671486985	-0.00185122093768186	-0.0174642510952988	0.0443278325446344	-0.0110758465494035	-0.00998011748038125	0.0145953456133702	-0.00668326280387493	0.0162216769240424	0.00368274433215871	0.00857408398692372	-0.0182697617860869	0.0107769625118801	-0.0169779406014042	0.0245772769486318	-0.0255958188686537	0.00725700969153842	0.0128899902829041	0.0151070670474188	0.006609655490253	-0.0327135622419629	0.0184139637049813	0.0369268385449613	0.0285530897969854	0.0420309480746293	0.0435066419413725	0.00251952029563934	0.0287772863975189	0.0248918532011027	0.0480733744020802	0.0197542817862492	0.0543595514311737	0.0543595514311737	0.112065994047031	0.206127251777974	0.225209790372675	0.223037895763423	0.22129311516365	0.203396952528497	0.223519711627273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
III_7228580	0.00612348486111453	-0.00739465833146791	-0.0023576520137058	0.0166491432927023	-0.0018191718890686	0.00421425516631208	0.0183072041520894	-0.00350971053560944	0.00285934994391207	0.00185815987123605	0.0012771277525373	-0.0187325036685669	-0.015428597170195	-0.00152609152683048	-0.0128323161877762	-0.0122654327677045	0.00419877894007314	-0.0118076116178148	-0.00378269954957411	0.0102620739518693	-0.00151878641151332	-0.0143155364869789	0.0240481690085412	-0.0146928859615931	-0.0137430324075133	0.00127554073981051	-0.000330292825833745	0.00407776684070665	0.000532099856886903	0.00132465345568411	-0.00891181982979961	-0.000469017825835027	-0.0104734595452456	-0.00174835742433199	-0.0333438191476507	0.0125473301720279	-0.00230918619788317	0.0317433580550299	0.0174725738013098	-0.00773489137953015	0.0169479383753501	0.0273660738439997	0.0412000489284713	0.040724109624678	0.0304952164644086	0.00899286791328902	0.0322064453589452	0.0290376899655563	0.0501025439603083	0.0391165844115723	0.0590858748587388	0.0590858748587388	0.0798758054471829	0.20077563858857	0.220202057889454	0.214398931658713	0.219632858405572	0.210952599494879	0.21831817537514	0.232956839590905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
III_7620901	0.0219764891580096	-0.025413438904686	0.00343908386927017	0.000891561645239236	0.0117200828835036	0.00340790921269152	0.00728587018664917	-0.00196508615262847	-0.00215699263607355	0.000741853164548556	0.00840277090607833	-0.00676520888624765	-0.0029644270818715	-0.00432656801133735	-0.00748916029215491	-0.0114125155173181	0.00700839849696322	-0.00450995856546577	-0.0015890536814962	0.0110031385294586	-0.00944469636165568	0.00018742062340793	0.0236451554762945	-0.00368768872462277	-0.00269219660033471	-0.000377714065852575	-0.00756761285399105	0.00224089722875431	-0.00190472018007298	-0.0102767720998448	-0.00261652002738921	0.00685301954028988	-0.0207139794725802	0.0227362839911114	-0.0196320722781533	0.0163574557717174	0.0114842750570683	0.0228715992708083	0.012342776230962	-0.0137126753045502	0.0145780095206937	0.0285444530418351	0.0208408421104669	0.0258836999878866	0.0441646838653466	0.00312408979077139	0.0344915036450035	0.0124329815929434	0.0578729125079501	0.0428948191924508	0.0569850698199787	0.0569850698199787	0.105471105954427	0.197651871782046	0.214455936301885	0.207886816793071	0.215094586110809	0.201230023180052	0.21185195627995	0.233691505240336	0.237824261917829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
III_8144839	0.0278783974635207	-0.019906145336781	0.0119510808966061	0.010166704797227	0.0035733061207428	-0.00339761084432388	0.00939586811672627	-0.0114374076282961	0.00805261681644937	-0.00225247935055739	-0.00191313717191383	-0.00690392339195167	0.0044002024536085	-0.00215933599787077	0.000659534130163397	-0.00264655633767741	0.00149073928001392	-0.0157987930906646	-0.00401921387056364	0.0234840626179059	-0.00627741902622109	-0.0123014555756348	0.0114660368142025	-0.0062026013672114	-0.0052911088684825	-0.00255112402180824	0.014372185264643	-0.010077239572383	-0.00418180592986156	-0.00584886429103892	-0.00361387544938296	0.00277246116513552	-0.0172458267940379	0.0236863424831087	-0.0285688801939042	0.0103775129968519	0.0255595790243706	0.0159813074584649	0.00461072957599001	-0.0143385743121149	0.0144325469271335	0.0257456383848423	0.0433365314575342	0.0247350311828862	0.0431934147577087	0.00448774656328388	0.0467394077061841	0.00783246606157934	0.0373360850582463	0.0320903813395509	0.058503261658467	0.058503261658467	0.087161875644317	0.194573314197151	0.21074353541179	0.209558392581078	0.211083476028758	0.208503608784825	0.216184844041904	0.231974868935389	0.221657804857432	0.226781067465187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
III_8239503	0.0121702902946993	-0.0205500213750949	-0.00331757998163196	0.00064401533157632	-0.00394847694860856	0.00227847059060621	0.0215734199171058	0.000532652238854847	0.00332490398475283	-0.00314776187321769	-0.00152895498603273	-0.00884845157054576	-0.00209909336733644	-0.000944947674440089	-0.00676122712955241	-0.0103688367733125	0.00747401879074039	-0.020784760976151	0.00332847536647657	0.0145056986884412	-0.00216827746714743	-0.0116251521202845	0.0245689349241279	-0.00616138776439762	-0.00635783209759588	-0.0104092988581382	-0.000695024870004557	0.00607274071471547	0.00858933280649649	-0.00291973068561829	-0.00978152836252361	0.00182186467951939	-0.00513965935610944	0.0107802186379187	-0.0351820382311917	0.0149048281401537	0.0217590151796061	0.0219925160698908	0.0133766603425091	-0.0111099439913684	0.0184625725403564	0.0264842172126397	0.0350986168753697	0.0378789318380805	0.0329339131185167	0.00767261516202317	0.0406959603158903	0.0143312546484001	0.0406191183460508	0.0290913656854387	0.0517428861846972	0.0517428861846972	0.0952431574948043	0.195338353120449	0.210935958895188	0.212282550831441	0.214563915387214	0.204406411959608	0.21818551494806	0.230126759364565	0.230648186190295	0.231253487121056	0.240533581130612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
III_8978025	0.0061167399344515	-0.0162872314546612	-0.0050948825061411	-0.00707862567741402	-0.0104292755306845	0.00194245561584666	0.00382569653670334	0.00861531119643033	0.0107768619496875	0.00363024411769147	0.00758677211131448	-0.000378349984937298	-0.00488485540019584	-0.00146676870571616	0.00344873678976476	0.00046345076066262	0.00150320985726587	-0.0229612698951655	0.0101009631373066	0.0142840089164392	0.00709492542527235	-0.0177254960620959	0.0172390439008679	-0.0134578401745681	-0.0124498192089544	-0.00996325136945325	0.0198045986449928	0.00163708039046678	-0.00184312589617347	0.00201566529722802	-0.00505501879352094	-0.00584955720048097	-0.0111382860552441	0.0207431352469138	-0.0270596733199163	0.0139052972015874	0.0178877369597896	0.0136043400694785	0.0102008639800986	-0.00531166601852345	0.014035230478093	0.0204198392389992	0.0344117286134203	0.0240749545978635	0.0250997140375636	0.00644493018961406	0.0357506431911113	0.0218267128720119	0.0411893371524626	0.0290771043121907	0.0529581361266026	0.0529581361266026	0.0835002060683315	0.192310312565643	0.209666049171584	0.212229696846731	0.211014557121148	0.199954948988194	0.212596320473966	0.223080280542317	0.229195691953853	0.227701314901093	0.228698086578473	0.23896105780388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
III_9819058	0.0143083192009429	-0.0145737048204267	0.00510401912315711	0.0112141215006232	-0.0228184312495859	0.0013888607437515	-0.00544136976455389	-0.00559446960565979	0.0118820231468576	0.00611201435794151	0.00819034273094643	0.0023789581251763	0.00482762331284298	0.00817896970342841	0.00470519637704997	0.00600973224688239	0.0110299235319	-0.019007521177737	0.0178309997817753	0.0181904320589863	0.0192477360726847	-0.0307735207935638	0.0148805801407826	-0.0266196193901452	-0.0255997707500258	-0.0129205064921929	0.0222852124811745	0.00546433565107235	0.0000667436971342195	-0.00775337136139786	-0.000692587292945301	-0.00264014863521489	-0.0152450290627877	0.0182105935237871	-0.0213576427751745	0.0134971913370638	0.0221384622375878	0.0330097942426731	0.0165376829421544	-0.0351246483591272	0.0258328599224984	0.0371698210989888	0.0385814270475263	0.0266662268588328	0.0373449501190513	0.014232527967354	0.035754974987751	-0.00162901483920069	0.0491409920792984	0.026139067465298	0.051550669330447	0.051550669330447	0.0773851128699281	0.177852755293665	0.196725816694327	0.198785568359572	0.198046485510184	0.186235384050761	0.197250912768182	0.209014665482946	0.212666925330911	0.217527355064945	0.217228730517543	0.224729900457781	0.228068860834522	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
III_10503212	0.0505261962969571	-0.0293472970378184	0.0332184941943537	0.0133527986695746	-0.0280399713586849	0.00671391670293869	0.0157844160154841	0.0164622181941308	-0.00200438179788431	-0.00904680495116045	0.00700888572030034	-0.0147165812284077	0.000213231168731731	0.0076606493476622	-0.00875602602206221	0.00668614761795888	0.00413716560295907	0.00451232573933247	0.00353245833353932	0.00366479719590962	-0.0118116729566273	0.000768045279277318	0.00992974168087557	-0.00478790928014611	-0.00479596443800839	-0.00100919262771765	-0.00265362789658063	-0.000214222462735225	-0.00421631272828404	0.00351079528749493	-0.00494613427303592	-0.0432706556073973	0.0135325099045815	-0.00638248878347197	-0.032111329052224	0.0175884168979182	-0.00715408522277766	0.0202596158753015	0.00113007235808371	-0.0161085248370141	0.0248260766431124	0.0333676742638246	0.0565730451808734	-0.0114777657779715	0.0269759132731621	0.0351798803528421	0.0324474157071657	0.00123616846432845	0.0364780603854917	-0.00344565742975561	0.0227829890335818	0.0227829890335818	0.0410117202262816	0.108159665527455	0.122836050826987	0.116290802742583	0.115588117147064	0.097841074677585	0.12198917499703	0.134886514394755	0.133726286081983	0.144555534617933	0.141931787321922	0.148442853519042	0.143818131033005	0.154327034622494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
III_10503215	-0.0357530633948372	0.0151480919189635	-0.0246940835996041	-0.0276851378752697	-0.00167776350816157	-0.00463639132085675	-0.00105048687861203	-0.0257399456103126	-0.0039110306526543	0.00971656264372273	-0.0113281551412449	0.00439267874710791	-0.00621113602954593	0.00722637251391078	0.0247743970723893	0.0039050069850235	-0.0243172083775076	0.0179469348740466	-0.00170330796267965	-0.013654642598859	0.0113036155024932	0.00944044368296076	-0.0227730141833486	0.0085805083938742	0.00858971877230319	0.00318750502540288	0.000000132003205144393	-0.0121638583724802	-0.0125662199336854	-0.0238030147858231	0.0157615865863607	-0.00989103206376241	0.0110910713412277	0.00638374170008593	0.0140177425543925	-0.0242493353359403	0.0119661273805698	-0.0167121283383933	0.0165612776022132	0.00902685958782129	-0.0220153924929661	-0.0222132439264163	-0.0658710124883707	0.0084247793318345	-0.0374175012197233	-0.0232935345878093	-0.0332334922965934	-0.0167843151637767	-0.0179743450755658	-0.00251293717952639	-0.0239010567611906	-0.0239010567611906	-0.0443586995189304	-0.102181816899904	-0.127056518385512	-0.11828662092031	-0.124449027901896	-0.10928049845313	-0.120429288674535	-0.133718854591803	-0.138457651899781	-0.144929875664724	-0.140459846046587	-0.136545180462201	-0.13079392092605	-0.132231168035019	-0.106637565980249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
III_10848212	0.00997176542110711	-0.0173422404745624	0.00368935680296401	0.00687195184591066	-0.0173945783096909	0.00604292537104884	-0.00889551121462567	0.00652729357334225	0.00886082743160121	0.00643782473316701	0.00420174822508534	-0.0107042719951513	0.00369090448967663	-0.000982570197172128	-0.00712245047276916	-0.000802830567563306	0.0082629449112282	-0.00636544168448538	0.0110023080385419	0.00829169361302784	0.00308791802576397	-0.0129192805246208	0.0241268879759636	-0.0160778997581109	-0.0151231825374294	-0.0106558719056239	0.0195650840603323	-0.00169423585621992	-0.00696339191304013	-0.00690871126455112	0.00546808889233669	-0.000498107103739154	0.00114512716427451	0.00445545344128978	-0.0369791212282464	0.0314424945613862	0.0182307967500265	0.0249846789464339	0.0172645713402317	-0.0265030035222052	0.0201962713810784	0.0297210654936231	0.0538992417007548	0.018321787604009	0.0314817182494702	0.0146107961269623	0.0387656883974118	0.00837059975012716	0.0488875908597869	0.0304581822812655	0.0449441539640617	0.0449441539640617	0.087530038672355	0.157018830673396	0.168125566443325	0.176021669234083	0.172388549863785	0.155781227149634	0.174756900956969	0.186622257967935	0.191894827479363	0.199884687675802	0.191969201928868	0.200136273030012	0.19895310111342	0.211977266154819	0.154436046067557	-0.145936034605475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
III_10848213	0.00997886369786993	-0.0172469564505447	0.00291746284419603	0.00375048335792938	-0.0154940699642686	0.00501464080403252	-0.00888265392167231	0.00468216942127198	0.00669521788530075	0.00343297411922022	0.00215056933954033	-0.0118790355573723	0.000976953165750416	-0.00276600175911806	-0.0102776081538279	-0.00224447532687522	0.00542496977447282	-0.00510705104029724	0.00948972373092088	0.00485590467155583	0.00164120352503222	-0.0122300201236234	0.0253989281035461	-0.0143175515732819	-0.0133940696693481	-0.0111583697556268	0.0177041670088638	-0.00255537693418456	-0.00545402411023521	-0.005583100147808	0.00459218746993811	-0.00170593931361268	0.0010289504837504	0.00312300227832862	-0.0367914192278883	0.0325095197683549	0.0161434074290894	0.0261816628865235	0.0177703958049444	-0.0274635499553919	0.0225414599398456	0.031021642211048	0.0548263683694601	0.0198756462193479	0.0318140348623354	0.0129064858206062	0.0381727161099992	0.00949505864764039	0.0490766471452941	0.0301553741348051	0.0465785811578632	0.0465785811578632	0.0884605207614192	0.157100445277964	0.168473885404537	0.175021595953744	0.171264505270051	0.156178721891029	0.174982845752754	0.188140480125723	0.191820529639789	0.199561003182725	0.193429443877346	0.201662663046309	0.200536237062456	0.212105011389547	0.155510432212005	-0.144527326738451	0.245501515743677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
III_10848216	-0.0133462129925433	0.0197070517573948	-0.0060432614588149	-0.00614172585256506	0.0208041254233994	-0.00318992766676945	0.0105620201127093	-0.0127378341923039	-0.0109346989144841	-0.00888039532049251	-0.00830731732855394	0.00731886188407738	-0.00460698969553452	-0.00664450880363487	0.00554781263083504	0.0000229784767812324	-0.0121433084239957	0.0073600308802565	-0.0121433937004562	-0.00548264906426771	-0.00755288143592145	0.0189218291442347	-0.0211449467947416	0.0189492196718011	0.0178139782690964	0.0156899008356612	-0.0252152197045383	-0.00235261170332463	-0.00195454502031134	-0.000165569983693492	-0.00190744591189002	-0.0238207516526724	0.0153943989037116	-0.0113111701324642	0.0236304625305945	-0.0228638018564837	-0.0119124467556006	-0.0168173781357546	-0.00571372673591669	0.0140257594605953	-0.0122910683089336	-0.0182574268990085	-0.0431292610715574	-0.0171456605412615	-0.0230841426821481	-0.0176588041259123	-0.0501627520898025	-0.0142405219370209	-0.0565570529386517	-0.0386678923306194	-0.0490453125931219	-0.0490453125931219	-0.0866035938185442	-0.152219807137507	-0.167153065726442	-0.172818620863979	-0.169008981130609	-0.155375036926187	-0.168766142209656	-0.186735719767151	-0.18930905116812	-0.201114935400066	-0.188402302423273	-0.191376283840814	-0.192791751206782	-0.203106740888275	-0.143880703732192	0.158863678340644	-0.223805581180935	-0.221576181341038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
III_10848221	0.0107634602929335	-0.0182183495752012	0.00230661694609918	0.00683173657877534	-0.0139445713518105	0.00451885940563512	-0.0113950989176605	0.00690600594730773	0.00863347219203703	0.00619619124788434	0.00474280350033185	-0.0124508498772958	0.00288655675904809	-0.001217478483373	-0.00750441928405327	-0.000826844390142745	0.00643874585118542	-0.00765581024758316	0.0115284797507295	0.00760699447154345	0.00416747780571064	-0.0128740443138614	0.0241323828182297	-0.0161249239482505	-0.0151596557653184	-0.0125545805007756	0.0176729108834738	-0.000900196900056105	-0.00332563839747713	-0.00495603343136608	0.00176289591414863	-0.000738030132134415	-0.000236860981443432	0.00490937163243377	-0.0380492478633258	0.0339111883968072	0.0175243611443612	0.0276345233503286	0.0167089523721404	-0.0264905207936371	0.0221663887783332	0.0303917428166467	0.0516195319836293	0.0216468512915833	0.0318816900973599	0.0130685488761258	0.0368766523130733	0.00707168477998077	0.0494871585532967	0.0301858043706743	0.0475520965161149	0.0475520965161149	0.0874871082843127	0.157186125114442	0.16843124556589	0.174791117851256	0.171298335943034	0.155894045456578	0.174652583476003	0.18801713770613	0.191710551966296	0.199808700915562	0.193216568032584	0.201468887572953	0.200306264238663	0.212024157975058	0.155157409992194	-0.145026147380469	0.246673360687561	0.246578619355376	-0.222633824211401	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
III_10992182	0.0103104019398423	-0.0106644926296756	0.00130301346464301	-0.00843242873702765	-0.00839501274672944	0.0131819754988092	0.00519836802173834	0.00162609277084469	0.00895760478136737	0.00485585318890985	-0.00175769537460285	-0.0153400924685976	-0.00243908900164064	-0.00127200764032626	-0.0243873966738163	0.000721354711450239	0.00945936280536264	-0.0163802032942545	0.00803998492637098	0.0289049870401936	-0.00409310179152872	-0.0123041045573725	0.0156108851869975	-0.00840369614159514	-0.00754044887845817	-0.00582777593197087	0.00110970512269165	0.0063127440543248	0.00130826601191164	0.00320805375145439	-0.0124389560212986	0.0132038091406672	-0.0199689033056111	0.0199082861053983	-0.0224696568083285	0.0150869729023823	0.0222520763423385	0.0212235115172255	0.0254023287694204	-0.0172701286350743	0.0154481267003181	0.0200947912719386	0.0505719923424476	0.0235258115611332	0.0299390729110562	0.0269120217223696	0.0185482063896758	-0.0145069399194251	0.0388003887848677	0.00615152302716643	0.036606100949078	0.036606100949078	0.0558982772143817	0.139377977687165	0.151405369336304	0.152673426400966	0.149976493104891	0.140694969692163	0.154649787128573	0.166916101312335	0.170315758903907	0.172867777564551	0.174816403733386	0.180639483568941	0.168658957625351	0.185195796287314	0.15345212370759	-0.120461076018547	0.214196760118318	0.21589262844542	-0.198815672155694	0.217049603970137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
