	I_113752	I_701137	I_864367	I_1200958	I_1549567	I_1978813	I_3269897	I_3410849	I_7571188	I_7660120	I_7974500	I_8727486	I_8872314	I_8946502	I_9237828	I_10709796	I_11427739	I_11437609	I_11650160	I_11663216	I_11986351	I_12166146	I_12234807	I_12483916	I_12483923	I_14900511	II_86562	II_1342222	II_1467080	II_1503018	II_2102592	II_3310965	II_3777058	II_3822836	II_7659435	II_8344341	II_10065553	II_10198181	II_10509770	II_11172345	II_11438915	II_11479230	II_12401154	II_12772511	II_13239948	II_15168946	III_6210	III_335838	III_963559	III_1243559	III_1618073	III_1618081	III_2552806	III_3771123	III_4424656	III_4618349	III_4674547	III_4900887	III_5855969	III_6926027	III_7228580	III_7620901	III_8144839	III_8239503	III_8978025	III_9819058	III_10503212	III_10503215	III_10848212	III_10848213	III_10848216	III_10848221	III_10992182	III_11064860	III_11485833	III_11569397	III_11992988	III_12523674	III_12579079	III_12776645	III_12995844	III_13394314	IV_280685	IV_360680	IV_1072423	IV_1725375	IV_1742939	IV_2050979	IV_2692904	IV_3121162	IV_4960126	IV_9051534	IV_9450111	IV_9976605	IV_10848912	IV_11673421	IV_11795712	IV_13197234	IV_13266587	IV_15952877	IV_16161225	IV_17386811	V_271202	V_443590	V_1692282	V_1692283	V_1692290	V_1692291	V_1692293	V_1692299	V_1692301	V_1725261	V_3220355	V_3586235	V_3726906	V_4369445	V_4817310	V_5628653	V_5675365	V_6048571	V_8637963	V_8907446	V_9129104	V_10201575	V_10259687	V_11057795	V_11543435	V_12402917	V_13163014	V_14926027	V_15052530	V_16118103	V_17032498	V_17040255	V_17053792	V_18820919	V_20128792	X_102159	X_442090	X_2150836	X_2523160	X_2711382	X_3014639	X_3348199	X_3521877	X_4982938	X_5070040	X_6587421	X_8057925	X_9443594	X_9617370	X_10196480	X_10396785	X_10438375	X_10567235	X_10924139	X_11700917	X_13191729	X_13250092	X_13338468	X_13782378	X_13949638	X_14262803	X_14299711	X_15521295	X_15917137	X_16641070	X_16696017	X_17185917
III_11485833	0.0669583146325607	0.0459984281607587	0.0551756814554461	0.0641969374014924	0.0155999867571388	0.0280795442298333	0.0693960783819753	0.0223934315632209	0.0325667076133547	0.0345880567707238	0.03045605975768	-0.00605907802739131	0.0388279388500468	0.0371237025674805	0.00613235063108358	0.00421219326384997	-0.00265549223041894	-0.00100873656094363	-0.00949212319416354	0.00265620494916352	-0.0216861072245847	-0.0250675014979739	-0.0113537141087675	-0.0270131480997193	-0.0272032719842589	0.0375098305829885	0.019990440384079	-0.00748392729080044	-0.0115082634272066	-0.0107019937127634	0.0569027383958338	-0.0558656310752669	-0.022041824607191	0.00806731798506222	0.00215059145792029	0.0177307753725147	0.0160715208849395	-0.00980301178239301	0.0073525664921682	-0.040153563497171	-0.00375997129139682	0.02805094635391	0.0310939564824004	-0.049343949485972	0.0398900148509643	0.0381342969589996	-0.0388944442287943	-0.0786597414076715	-0.00545655624823188	-0.0268680124519775	-0.0102929580639293	-0.0102929580639293	-0.00187965507937687	0.00553525598149029	0.0128276218288096	0.0276363386629401	0.0213627442670606	0.0253321725882851	0.040276471908642	0.013385880022538	0.0268995730726385	0.0503416174262483	0.0418810229475314	0.0421933236985356	0.0483302691746204	0.0692074387861485	0.0497287036086539	-0.0608574958184396	0.113935594606001	0.11379219190618	0.128916238357599	0.11379219190618	0.124299477716305	0.132304164526985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
III_11569397	-0.0603107710182858	-0.0468717781169729	-0.0334921232741301	-0.0744041883945479	-0.00465954908998695	-0.0217982634671042	-0.0400179648859356	-0.00563959555062687	-0.0256324803928834	-0.00480353907335057	-0.00529133538637816	-0.0280906877324635	-0.0177421741948086	-0.0128937798881728	-0.00659493967564218	0.0384931903968465	-0.0240130175045667	-0.0134714005242786	0.00643603851135383	-0.0231837813701731	0.019401779112556	0.00155024892332317	0.0183730587561352	0.00545471607324055	0.00199334637589038	0.0124006287935904	0.00337650015359642	-0.00204820126171545	0.0115631852912941	-0.000452647034169362	-0.00923331163522273	0.038212850185721	0.0115069832914417	-0.00503439217434926	0.0271632769101241	0.00727066213666422	-0.0408568809718149	0.00417231291869791	-0.00713370111975359	0.0339980417258839	0.0101974966554927	-0.000468435771208642	0.000702156682037769	0.0341530281906297	0.0226020922487194	-0.0287570549780933	-0.0054382666926488	-0.0194049120627388	0.006224806096576	0.00203284550456617	-0.0538170328453868	-0.0538170328453868	-0.0208420361529462	0.00159710879187502	-0.0249024540234559	-0.0335288707678746	-0.0283215181625806	-0.00934238932389847	-0.0585688329526817	-0.0361203996613401	-0.0333993596973546	-0.0393858526005863	-0.0446737563578031	-0.0494476125748989	-0.0388091846129682	-0.0734904470300326	-0.0522408120417548	0.108553568689116	-0.108023103420136	-0.107657745406421	-0.111600994456983	-0.107657745406421	-0.121516457534462	-0.121675520415397	-0.119094800099536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
III_11992988	-0.0168455147271019	-0.00256391962082947	-0.00605000767579411	0.0730467648178858	0.034192522004773	-0.0198902201464133	0.00897685644828722	0.00545280813514887	-0.0123416687127545	-0.000947494377398606	-0.0195427901879715	-0.0204737751264267	-0.00590828013003392	-0.00692713890568752	-0.0141561033105985	-0.0321753430539056	-0.0135752376229717	-0.0200853467072206	-0.015124338808825	0.0166763758849588	0.000216184089424809	-0.00911707127547134	-0.0204935829371232	-0.00752905198980658	-0.00702386104490016	0.00463436522704214	0.0260917326641235	-0.0379175601070427	-0.0233977928336048	-0.0230039294866114	0.0291620686928191	-0.0656587475514773	-0.01858615643916	-0.0028890804232482	-0.00816985295529327	-0.0145166131821778	-0.0210754870288764	-0.0140196109791927	-0.0130849960643044	-0.0481505030227916	-0.00866180880159545	-0.0199221042413523	-0.012785424064742	-0.103952047250365	-0.0248003922342961	-0.0301845896293182	-0.0153872991760589	-0.00891837081965974	-0.0227794753686919	-0.0142080191208492	-0.00666702291729676	-0.00666702291729676	-0.00333676644752146	0.0272377087582191	0.0200411659336843	0.0214257064907235	0.0209683650408082	0.0250146089400717	0.0366672200442437	0.0241545729863469	0.0218516910023244	0.0359276125626879	0.0235536543341532	0.0298730319562168	0.0128349119179481	0.0130927745920238	-0.0139052269839024	-0.0143034500132621	0.0390386068755946	0.0401566160214704	0.0586060728724749	0.0401566160214704	0.0771296482847919	0.0969770433195517	0.171162095244802	-0.136406074576256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
III_12523674	-0.0073690086428484	-0.0122309532099009	-0.0166603381423611	0.0370114489241965	0.0613434651289881	-0.0226417888005722	0.0246839547031908	-0.0120606738701232	-0.0309117084932669	-0.025216987559409	-0.0174487736572833	-0.0566555565142314	-0.0275559049036697	-0.0357570846067919	-0.0134538636638359	-0.0204649993414684	-0.0421083040466763	-0.0276987580647074	-0.0438675432528113	-0.0249150661690603	-0.0322896180723027	-0.0298904227127473	0.0261083535217224	-0.0373377696298637	-0.0355166203180107	0.0327973435186956	0.0624125248366389	-0.0457320742566222	-0.0415882989691081	-0.0364065719582303	0.0351343965434417	0.0121174472847164	0.0064116799027048	-0.00672099457285913	0.00124859650463943	0.00258736159715728	0.00204696347150879	0.0375204783677239	0.0320693656957299	-0.0614044609261449	0.0119081510391955	0.0216515408448595	-0.0404876953861703	0.0247963279413325	0.000896837712541176	0.0163475475618668	-0.048045635321541	-0.0347197185769886	-0.0231138450987821	-0.0418610512724478	-0.00311311843737921	-0.00311311843737921	-0.0287560612962568	-0.00730687419055021	0.000711323069346625	-0.00659729072367365	-0.00784445988969545	-0.000371085827252482	0.00397250485451411	-0.0113943568802664	-0.00276993604761927	0.0134786658149627	-0.00695684796185986	0.0156838475393793	-0.0235983154123138	-0.0127239224872766	-0.0113643213916781	0.00442963862193357	-0.0116951908091595	-0.0116750553943242	-0.0175172093687297	-0.0116750553943242	-0.000963181762032694	0.0457839028577482	0.0773019615734193	-0.0262621642362484	0.112003291388308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
III_12579079	-0.00712407446563124	-0.0102287681036675	-0.0123481245201658	-0.0743728494105437	-0.0316453726941279	-0.0091026466222543	-0.000337092602869404	-0.000288751827988654	0.0101346670593486	0.0123761530014163	0.00495993056550353	0.0453256523933667	0.0215125849184036	0.0224784891300808	0.0267273795732749	0.0378800207668636	0.0277252955454615	0.0225017673639584	0.0331140696944108	0.00154630061215483	0.00103529104835226	-0.000961416325558517	0.0282782416247611	0.0149455089144523	0.0125846073922006	-0.0100636638890247	-0.00423168562735593	0.0187356319792877	-0.00211943801139736	-0.00143917456350634	-0.0138327490615327	0.0560818026560566	0.036074818567721	0.031270085289473	0.0193255325594913	0.0179873100307474	0.0276240901880848	0.0194946900562435	0.00150792583397608	0.0490058447472857	0.0187662454960863	0.0235657732590126	0.0101834688794575	0.0430764336439969	0.0162111267783911	0.0149622748177322	0.0270933470101775	0.0114701258132412	0.0377310643262363	0.0217584573375562	0.0149063499422135	0.0149063499422135	0.000392927820149602	-0.00747050507754998	-0.00438665417956763	0.00618576202925614	0.0052115499228122	-0.00272169595963362	-0.00993760222742407	-0.00502421442575229	-0.00190867347825202	-0.0167079896080014	-0.00544925113311684	-0.00653727075801341	0.0120184974099328	0.00554350604589277	-0.00321514889951596	0.0124297110740327	-0.0262520886554532	-0.0274618504802243	-0.0318550880276296	-0.0274618504802243	-0.0381688868438113	-0.0702856149962416	-0.105369234495287	0.0946299874373216	-0.160862253162412	-0.174812172453792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
III_12776645	-0.0105747441257842	0.0027707731331964	-0.0119349532418846	-0.0542297893825825	-0.0418364163416587	-0.0027803526054086	-0.019844031718315	-0.014047478863105	-0.0103060441840688	0.00237084581542885	-0.000802876192181279	0.0515467428636482	0.0210927505172004	0.0264867601078139	0.010345121723336	0.0159575200193357	0.0418380258851884	-0.00235562795185057	0.050558619513696	0.0341862127359893	0.00945798479267157	0.00558067901258796	0.0139555321924659	0.0545219029059525	0.0482107631817671	0.0129291872626975	0.0235529752791408	0.0360244973389094	-0.0113043444326716	-0.0101412302874678	-0.0167214664460386	0.0238816547779276	-0.00916481744521841	-0.0165884516543752	-0.0144071403931931	-0.00641534604888278	-0.0162666747231566	0.00587009480256384	0.00496631652230095	0.00416089052114599	-0.0156730099538215	-0.00493027994111128	-0.0309267748254141	0.0152995985967264	0.00108714093008205	-0.0211975810613202	0.0394151212687034	0.013782047421485	0.0685294352743577	0.0281506869750368	0.0167960265718635	0.0167960265718635	-0.00479117469469592	-0.00352347652588431	0.0139269857278905	0.0241624903786473	0.016556850046844	-0.00660225677749432	0.0018376434096305	-0.00270899613360126	0.0114954255202707	0.0118211226289534	-0.000333841504289278	-0.0086963830756378	0.0145414359924035	0.0132354531424551	0.004968217632143	-0.0176572567231354	-0.0112454490891656	-0.0111996175807798	-0.0144130380338098	-0.0111996175807798	-0.0190416911315857	-0.0610086151366563	-0.0711477337130825	0.0767452512804569	-0.0977352710802728	-0.120661501245628	0.199424348194943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
III_12995844	-0.00526812986968322	-0.00182146679388379	-0.00791679160238007	-0.0635765149353123	-0.010207125234005	-0.00131217286833374	0.00254321594286683	0.000289281998820223	0.0109469728395814	0.00320701118884859	0.00451474914149852	0.0443362645004254	0.0258353824044227	0.0126590842996099	0.0223450784394543	0.0207880242366182	0.0292121363090025	0.0357654044582887	0.0289796356823225	0.0326728301432193	0.00183642007753032	-0.00916030852366878	-0.000785344239001173	0.0222025513521475	0.0196300999658705	0.00193004042300376	0.0416826130383866	0.0265556449257202	0.00597918935789188	0.0130777187228632	-0.0475484859390528	-0.00155865587786508	0.00292556540922539	-0.00832373571257777	0.00836116034286305	0.00438859957662502	0.0183877572036499	-0.00704672760084424	-0.0239467115264781	0.0315852808440298	0.0131276350298173	0.00393465343701355	-0.00233275255382681	0.0421582682998873	0.0113496436263226	-0.00734021179440758	0.0198851788445678	0.0149451590564885	0.00859512832102249	-0.012396856537165	0.000790950989059402	0.000790950989059402	0.0113954743428145	0.0186080635661549	0.0183147107832102	0.0331061600587683	0.0347919006267389	0.032447712126812	0.0137033200643716	0.016565080789815	0.00873971006721491	0.00838222519877524	0.0209511375517753	0.0138989360100855	0.0297995322974483	0.0185685724025406	-0.00655135701616716	-0.0102208793106386	-0.0191587584338382	-0.020465166842168	-0.0232338812021223	-0.020465166842168	-0.0366119256148603	-0.069273941642817	-0.120221840821609	0.0906909490923271	-0.141794281401003	-0.167365104480507	0.208487085702074	0.195321377153356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
III_13394314	-0.0161266475490005	-0.00966212908059161	-0.0072095348954011	-0.032737470021631	-0.0145487598559972	-0.00280287377144861	-0.0208471923091204	0.000135543880318223	0.0068013550265334	0.000613307649948991	0.000878338186171557	0.0506286606478239	0.0268015239847799	0.0253372463323749	0.0169081785903512	0.0288424921020962	0.0378401184148337	0.0110737569120165	0.0281272956783192	0.0315553546337437	0.00238069763633236	0.00538736626185043	0.0153368095513525	0.0309354808529733	0.0321192422651204	0.000796613702912508	0.0318231120970396	0.0341180952114676	0.0213881313994868	0.029680329274964	-0.0443760156640438	0.015585268734031	0.00359231975653168	-0.0188811495541478	0.00962803645326243	-0.00392390970091033	-0.00966037043428086	0.00462919026803288	-0.0135415864344742	0.0382464873518348	0.0228639473393993	0.0250460242376106	-0.00711677884410516	0.0527326365542697	0.00256877670566991	0.00874005819710566	0.0161553680626802	0.0356468672468223	0.0279033087681693	0.0130535266995861	0.0199929809413341	0.0199929809413341	0.0093415332854242	0.0183938879497944	0.0131646732514216	0.0215527225203904	0.0247986956443036	0.0192707191135665	-0.00420457790284928	0.0134793096425458	-0.00146093955811832	0.000482217613482827	0.0130669792352693	-0.00321539345862887	0.016771300946741	0.0195064716150857	0.00882800328080846	-0.0123719475660414	-0.0264438568352212	-0.0276525425446441	-0.0392942298278037	-0.0276525425446441	-0.0332140956576164	-0.0560431757454551	-0.107163812102799	0.0807386695980132	-0.122440611322327	-0.135785794545992	0.172906769081615	0.195472763662654	0.215336269163377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IV_280685	0.0125397208549367	0.0334550110454307	0.0233356854801406	0.0363213874977314	-0.0177438367493701	0.0182366133102285	0.018415412321386	0.014699281471231	-0.0246081973503808	-0.0303294295946995	-0.0165239395009078	-0.0449142723548671	-0.0429384909122169	-0.0343314609258413	0.0194540010660824	-0.0679085588427426	-0.0774194346208217	-0.0685442024032068	-0.0839871256020995	-0.0738749370128366	-0.0137484534325944	-0.0240470006912967	-0.0501542502759789	-0.0636626904307183	-0.0631993394092742	0.00930594697042408	0.0258947078930515	0.0067497013297465	0.000679314751206694	-0.00476215296704929	0.0168780779879739	-0.0840480137809483	-0.0681818463680945	-0.0655585575885498	0.01949913875387	0.0281775218084382	0.0248752498618063	0.0330670378785813	0.0267168102498909	0.0505606447963162	0.0140802235203248	0.0262550923534026	-0.0232126735811064	0.0116257968263049	-0.00502962308692406	-0.0289115450596121	-0.0225748557529261	-0.0205901468644692	-0.0552231079665044	-0.0376908483034367	-0.0310170175242905	-0.0310170175242905	-0.00698819233246895	-0.0281464215908458	0.0042310529656176	0.000832786351403603	-0.00283002613589312	0.00550478587571718	-0.00846477684639635	-0.0251197399153592	-0.000125323042906855	0.00965976788459549	-0.005443468065923	-0.00151185828260136	-0.012278583093087	0.00215454505648793	-0.0163586534837665	0.00542298481957071	0.00934943927791809	0.00930788313840092	0.000987098036990042	0.00930788313840092	-0.0073550599693889	-0.00951746565286021	0.0203255692283614	-0.0328081418118263	0.0250351582522732	0.0330722800307645	-0.0322585698150575	-0.0336112955148916	-0.0321276143838051	-0.0213894227149067	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IV_360680	0.0249357938961836	0.0220237735944012	0.000174483429594474	0.0567383019619161	-0.0147730050521708	0.00880378201313847	0.0297078159373321	0.0115177328332897	-0.0270835137837944	-0.0183427941807159	-0.0195736578493276	-0.0199398554658523	-0.0113713271584411	-0.0183932114545644	0.0031606785428081	-0.0276476446952721	-0.026433375358801	-0.0177970324245833	-0.0327144382167878	-0.0116334270706366	0.00295269503175954	-0.00678471458271396	-0.0524280625772389	-0.0319304401570196	-0.0333703766262006	0.0148120086618305	-0.0195765997681831	0.00901073135394309	-0.0207442829142968	-0.0165698312315594	-0.00250289875882587	-0.0434029560217561	-0.0308613591232294	-0.00565275089270606	0.0224779862659028	0.0148660013027919	0.0326476953628154	0.00681684313736247	0.0267372931221596	0.0341029826448441	0.0207459591683901	0.015702106508478	0.0210204727653259	-0.0201988966036649	0.00439019115096018	-0.0259459228810824	-0.0333753870540742	-0.0223676449088934	-0.00275175415144274	0.0117262001627755	-0.0258422594378486	-0.0258422594378486	0.0149722908187904	0.00435489978776904	-0.00829564440738467	0.0030741573097407	-0.00463223344948804	-0.00093144684046953	-0.0000138052359797136	-0.00311730221221518	0.00234878190973803	0.0180188749053698	0.00591188659412428	0.0145406154945374	0.00348166720020687	-0.00564705493309409	-0.00913135738174908	0.0165390157029692	0.00820102052137606	0.00668510332365568	0.00705033764949381	0.00668510332365568	-0.00908629138640232	0.0119083810933865	0.0185950611704117	-0.0599677602913202	0.044753522775367	0.0183897706691996	-0.0312690707247128	-0.0418024408895372	-0.016972297811107	-0.0323557584891083	0.236996852904028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IV_1072423	0.0132077108009897	0.0344742186046782	0.0190421646686337	-0.0140434831424243	-0.0600163601238241	0.0148365671684825	-0.00474900656656296	0.020853238934992	0.011994856522703	-0.0000165437721722506	-0.0031711590316239	0.0073608362239066	0.00308364268929845	-0.0025176486791692	0.00851255738715218	-0.00391403098098225	0.00508168083799576	0.0242315975596307	-0.00527787127697621	0.00778560301597209	-0.00263507580093536	-0.013023643298914	-0.038940465692451	-0.0316058345453662	-0.0291468852342294	-0.00299820300247466	0.0134964318318563	0.0216936502941721	0.0350219522067093	0.0306928634595051	-0.0302382893819215	-0.0460007971386821	-0.0300281718699892	-0.020317137063473	-0.00336782196227736	0.00309533729630773	0.0234171518896505	-0.0150754194240479	-0.01659148663307	0.000364478310582061	0.00160409584136573	0.0112782132549329	-0.0349952490834345	-0.0794062594658387	-0.0370496112921803	-0.000647396797464728	0.00586763751768599	0.0305349197649189	-0.00224640710437368	0.0168929257187394	0.0194301075294128	0.0194301075294128	0.0321314062798908	0.0164020735812715	0.0270510851386936	0.0249454526430916	0.011917551699794	0.0229867693775888	0.0197561304954779	0.00549625525270936	0.0189455790821234	0.0187242668652872	0.0306912145353038	0.0277907609714868	0.024303691816113	-0.00188056525982755	0.00509068637323651	0.0156389289903316	0.00421722530955965	0.00265718143516114	0.00420759818340605	0.00265718143516114	-0.0251256170043717	-0.0144359761843065	-0.0213590986504806	-0.0251287366402217	0.0169367482780338	-0.0255505972354531	-0.00999231284264018	-0.0271713249087002	0.0238180015801185	0.028341705640727	0.124837560022269	0.125432159290093	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IV_1725375	-0.0295168409291185	-0.0187746816404058	-0.0181431141224485	-0.000134389736738294	0.00737942326988078	-0.0424850777772503	0.00564628213375429	-0.0187387168408952	0.00866070901115795	0.00729139764566189	0.0088959747078789	0.0513471329314734	0.0287313425290081	0.027353593371373	0.0103864079411313	0.0312276625076416	0.0370515022316029	0.00367702978502465	0.0161835617777627	0.0223557357497393	0.0112076107076488	0.00912945082324002	-0.00542358516992508	0.0235670772208762	0.0284906996112876	0.00318817333421079	-0.00260312816996661	-0.0243667289496248	-0.0234210544904102	-0.0297612741988708	0.00123908682248824	0.0168889976211464	-0.0324998455243092	-0.0121170291382165	0.0321843498182983	0.0203020587638107	0.0666783338734014	0.0206057402459319	0.0259301488564931	0.0286549164162703	0.0652394529288279	0.0621928570055599	0.0252841968694067	0.0184695051624671	0.008336032704366	-0.0350170481311023	0.0255094969732026	0.000344512542014286	0.0302845217859712	0.01258078701312	-0.00299204105708062	-0.00299204105708062	0.00426980331539889	0.0128590720298195	0.0146617923119826	0.0100942507134324	0.0121049802867311	0.011223379281428	0.0262810891009858	0.0295238647088173	0.0341218181284577	0.0277503844490951	0.044250157681302	0.0222993613998467	0.0292117135983055	0.0370358771942825	0.053105949638512	-0.0274106377427796	0.0152402015062814	0.0164288537472	0.0107388886745078	0.0164288537472	-0.00217222800268058	0.00645566576837853	-0.0246212889336862	0.0416044271266526	-0.0157988533379399	-0.0123111437065899	0.0226115175277711	0.0713020319943905	0.0376102755731453	0.0333601625277603	0.0111475475083267	0.0148248216750942	0.0558779838634796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
